10771.000000 -56397
10771.100000 -56631
10771.200000 -55928
10771.300000 -56162
10771.400000 -56678
10771.500000 -56584
10771.600000 -56491
10771.700000 -56444
10771.800000 -56256
10771.900000 -56725
10772.000000 -56539
10772.100000 -56164
10772.200000 -56539
10772.300000 -56774
10772.400000 -56774
10772.500000 -56493
10772.600000 -56305
10772.700000 -56352
10772.800000 -55930
10772.900000 -56680
10773.000000 -56543
10773.100000 -56497
10773.200000 -56450
10773.300000 -56590
10773.400000 -56309
10773.500000 -56543
10773.600000 -56825
10773.700000 -56543
10773.800000 -56450
10773.900000 -56122
10774.000000 -56875
10774.100000 -56734
10774.200000 -56218
10774.300000 -56640
10774.400000 -56265
10774.500000 -56218
10774.600000 -56546
10774.700000 -56406
10774.800000 -56359
10774.900000 -56500
10775.000000 -56314
10775.100000 -56736
10775.200000 -55939
10775.300000 -55986
10775.400000 -56455
10775.500000 -56455
10775.600000 -56127
10775.700000 -56689
10775.800000 -56314
10775.900000 -56314
10776.000000 -56411
10776.100000 -56458
10776.200000 -56270
10776.300000 -56364
10776.400000 -56598
10776.500000 -56551
10776.600000 -56083
10776.700000 -56692
10776.800000 -56530
10776.900000 -56530
10777.000000 -56530
10777.100000 -56530
10777.200000 -56530
10777.300000 -56368
10777.400000 -56415
10777.500000 -56837
10777.600000 -57118
10777.700000 -56321
10777.800000 -56180
10777.900000 -55993
10778.000000 -56932
10778.100000 -55995
10778.200000 -56604
10778.300000 -56511
10778.400000 -56182
10778.500000 -56276
10778.600000 -56276
10778.700000 -56323
10778.800000 -56557
10778.900000 -56557
10779.000000 -56326
10779.100000 -56514
10779.200000 -56514
10779.300000 -56701
10779.400000 -56607
10779.500000 -56279
10779.600000 -55951
10779.700000 -56373
10779.800000 -56232
10779.900000 -56607
10780.000000 -56564
10780.100000 -56471
10780.200000 -56096
10780.300000 -56799
10780.400000 -56236
10780.500000 -56471
10780.600000 -56564
10780.700000 -56518
10780.800000 -56518
10780.900000 -56330
10781.000000 -56331
10781.100000 -56378
10781.200000 -56565
10781.300000 -56565
10781.400000 -56519
10781.500000 -56190
10781.600000 -56378
10781.700000 -56519
10781.800000 -56753
10781.900000 -56425
10782.000000 -56757
10782.100000 -56382
10782.200000 -56523
10782.300000 -56335
10782.400000 -56288
10782.500000 -56241
10782.600000 -55819
10782.700000 -56804
10782.800000 -56569
10782.900000 -56616
10783.000000 -56479
10783.100000 -56526
10783.200000 -56244
10783.300000 -56807
10783.400000 -56479
10783.500000 -56291
10783.600000 -56901
10783.700000 -56432
