10736.600000 -56266
10736.700000 -56406
10736.800000 -56266
10736.900000 -56219
10737.000000 -56364
10737.100000 -56504
10737.200000 -56082
10737.300000 -55942
10737.400000 -56035
10737.500000 -56129
10737.600000 -55989
10737.700000 -56457
10737.800000 -56176
10737.900000 -55942
10738.000000 -56038
10738.100000 -56320
10738.200000 -56554
10738.300000 -55992
10738.400000 -56320
10738.500000 -55710
10738.600000 -56554
10738.700000 -56132
10738.800000 -56695
10738.900000 -56226
10739.000000 -55900
10739.100000 -56603
10739.200000 -56228
10739.300000 -56415
10739.400000 -56462
10739.500000 -56275
10739.600000 -56462
10739.700000 -56275
10739.800000 -57072
10739.900000 -56228
10740.000000 -55623
10740.100000 -56044
10740.200000 -56794
10740.300000 -56513
10740.400000 -56232
10740.500000 -56326
10740.600000 -56607
10740.700000 -56513
10740.800000 -55810
10740.900000 -56560
10741.000000 -56048
10741.100000 -56095
10741.200000 -56236
10741.300000 -56611
10741.400000 -56283
10741.500000 -56377
10741.600000 -56658
10741.700000 -56423
10741.800000 -56142
10741.900000 -56517
10742.000000 -56519
10742.100000 -56191
10742.200000 -56191
10742.300000 -56191
10742.400000 -56566
10742.500000 -56425
10742.600000 -56519
10742.700000 -56425
10742.800000 -56191
10742.900000 -56285
10743.000000 -56475
10743.100000 -56710
10743.200000 -56147
10743.300000 -56382
10743.400000 -56428
10743.500000 -56053
10743.600000 -56241
10743.700000 -56428
10743.800000 -56710
10743.900000 -56475
10744.000000 -56292
10744.100000 -56526
10744.200000 -56292
10744.300000 -56151
10744.400000 -56714
10744.500000 -56667
10744.600000 -56526
10744.700000 -56432
10744.800000 -56386
10744.900000 -56620
10745.000000 -56106
10745.100000 -56716
10745.200000 -56434
10745.300000 -56622
10745.400000 -56528
10745.500000 -56388
10745.600000 -56341
10745.700000 -56481
10745.800000 -56200
10745.900000 -56294
10746.000000 -56249
10746.100000 -56249
10746.200000 -56249
10746.300000 -56249
10746.400000 -56249
10746.500000 -56204
10746.600000 -56438
10746.700000 -56345
10746.800000 -56157
10746.900000 -56907
10747.000000 -56629
10747.100000 -56676
10747.200000 -56629
10747.300000 -56441
10747.400000 -56395
10747.500000 -56395
10747.600000 -55738
10747.700000 -56441
10747.800000 -56301
10747.900000 -56348
10748.000000 -56631
10748.100000 -56397
10748.200000 -56584
10748.300000 -56397
10748.400000 -56490
10748.500000 -56397
10748.600000 -56631
10748.700000 -56443
10748.800000 -56209
10748.900000 -56818
10749.000000 -56447
10749.100000 -56447
10749.200000 -56213
10749.300000 -56588
10749.400000 -56213
10749.500000 -55744
10749.600000 -56447
10749.700000 -56541
10749.800000 -56354
10749.900000 -56307
10750.000000 -56638
10750.100000 -56357
10750.200000 -56122
10750.300000 -56685
10750.400000 -56169
10750.500000 -56263
10750.600000 -56497
10750.700000 -56685
10750.800000 -56497
10750.900000 -56638
10751.000000 -56312
10751.100000 -56171
10751.200000 -56546
10751.300000 -56640
10751.400000 -56359
10751.500000 -56640
10751.600000 -56171
10751.700000 -56452
10751.800000 -56359
10751.900000 -56124
10752.000000 -56222
10752.100000 -56316
10752.200000 -56363
10752.300000 -56316
10752.400000 -56550
10752.500000 -56035
10752.600000 -56269
10752.700000 -56785
10752.800000 -56456
10752.900000 -56503
10753.000000 -56367
10753.100000 -55945
10753.200000 -55992
10753.300000 -56601
10753.400000 -56648
10753.500000 -56507
10753.600000 -56179
10753.700000 -56414
10753.800000 -56507
10753.900000 -56789
10754.000000 -56602
10754.100000 -55993
10754.200000 -56086
10754.300000 -56368
